id,date,year,month,provinsi,kabupaten,kode_kabupaten,kode_provinsi,jenis_bencana,meninggal,hilang,luka_sakit,mengungsi,rumah_rusak_berat,rumah_rusak_sedang,rumah_rusak_ringan,rumah_terendam
c70d2cf7-176b-45b8-a0d4-afb286983b50,2010-01-28,2010,1,Aceh,Aceh Tengah,11.04,11,Gempabumi,0,0,4,0,101,0,480,0
015de1c6-12fb-4cd4-847b-70470d3d8046,2010-01-10,2010,1,Jawa Barat,Tasikmalaya,32.06,32,Gempabumi,1,0,2,0,6,0,29,0
68d64a19-6f2e-4ecc-b63f-977e75689bac,2010-01-01,2010,1,Nusa Tenggara Timur,Alor,53.05,53,Gempabumi,0,0,0,0,0,0,1,0
7849e07c-0073-4143-98db-e41db9349c90,2009-11-24,2009,11,Kalimantan Timur,Paser,64.01,64,Gempabumi,0,0,0,0,0,0,141,0
24ab6dfd-5e1f-4d23-8a68-5a35381f96fd,2009-11-09,2009,11,Nusa Tenggara Barat,Bima,52.06,52,Gempabumi,0,0,0,0,756,0,1208,0
d2971cac-27f1-4c88-a9dc-07d4cf4c5b0d,2009-11-09,2009,11,Nusa Tenggara Barat,Kota Bima,52.72,52,Gempabumi,2,0,3,0,491,0,3699,0
de28c53b-3cc9-413f-b27f-4acb7b0c8a30,2009-10-20,2009,10,Sulawesi Tenggara,Konawe,74.02,74,Gempabumi,0,0,0,1009,0,0,0,0
cdd067cc-d73f-405a-a2ea-04b585936a17,2009-10-20,2009,10,Sulawesi Tenggara,Konawe Selatan,74.05,74,Gempabumi,0,0,0,60,0,0,0,0
fe75c7f9-21de-4658-844b-6bdbe7163851,2009-10-20,2009,10,Sulawesi Tenggara,Konawe Utara,74.09,74,Gempabumi,0,0,0,1983,0,0,0,0
9b1f508f-d0d4-488c-9c71-b04dab4e8b06,2009-10-20,2009,10,Sulawesi Tenggara,Kota Kendari,74.71,74,Gempabumi,0,0,0,2554,0,0,0,0
94f26854-00d8-4691-a999-645d19f3e021,2009-10-16,2009,10,Banten,Pandeglang,36.01,36,Gempabumi,0,0,1,0,41,0,179,0
01b2332f-69df-4492-8624-b22767eb3ee9,2009-10-01,2009,10,Jambi,Kerinci,15.01,15,Gempabumi,3,0,26,7032,635,0,874,0
369a4140-b375-4b8a-af88-68d9e925d147,2009-09-30,2009,9,Sumatera Barat,Kepulauan Mentawai,13.09,13,Gempabumi,0,0,0,0,0,0,0,0
37a9be5f-7131-497c-91bf-663aff4704ea,2009-09-30,2009,9,Sumatera Barat,Pesisir Selatan,13.01,13,Gempabumi,9,0,27,0,2187,0,16685,0
2b74ae51-71e6-413f-a1e4-38d6748e229a,2009-09-30,2009,9,Sumatera Barat,Solok,13.02,13,Gempabumi,0,0,5,0,145,0,600,0
db46f960-f433-477a-9c20-bc085bcc1db2,2009-09-30,2009,9,Sumatera Barat,Tanah Datar,13.04,13,Gempabumi,0,0,0,0,29,0,105,0
4d234d7e-8768-4893-b19b-071fad4cdca7,2009-09-30,2009,9,Sumatera Barat,Padang Pariaman,13.05,13,Gempabumi,666,0,25,0,57771,0,30108,0
c05961c5-091c-48e1-bb1a-d1f2a3d30119,2009-09-30,2009,9,Sumatera Barat,Agam,13.06,13,Gempabumi,81,0,137,6554,11173,0,11971,0
459f4d50-7b18-4bfc-950a-f524504f6805,2009-09-30,2009,9,Sumatera Barat,Lima Puluh Kota,13.07,13,Gempabumi,0,0,0,0,0,0,0,0
1079c23f-094f-4719-9720-a3e6649e0cb2,2009-09-30,2009,9,Sumatera Barat,Pasaman,13.08,13,Gempabumi,0,0,0,0,171,0,920,0
8dbbe336-e04e-4d5e-a9ea-a75c2fbd6083,2009-09-30,2009,9,Sumatera Barat,Solok Selatan,13.11,13,Gempabumi,0,0,0,0,0,0,0,0
8722ce4d-3318-4e3f-a151-e8b033b5434f,2009-09-30,2009,9,Sumatera Barat,Pasaman Barat,13.12,13,Gempabumi,5,0,30,0,3240,0,5908,0
c3fb3d5e-6171-4d34-ba8d-ad50ae440e5e,2009-09-30,2009,9,Sumatera Barat,Kota Padang,13.71,13,Gempabumi,383,2,1202,0,37587,0,78891,0
cff8f8ce-a259-4ef8-a8cf-c1d7d8a488d0,2009-09-30,2009,9,Sumatera Barat,Kota Solok,13.72,13,Gempabumi,3,0,0,0,0,0,0,0
a499e0be-1396-4dfe-9db5-7c71e2de1969,2009-09-30,2009,9,Sumatera Barat,Kota Sawahlunto,13.73,13,Gempabumi,0,0,0,0,0,0,0,0
73611177-aff0-4fc2-9ede-e2ac03ef644f,2009-09-30,2009,9,Sumatera Barat,Kota Padang Panjang,13.74,13,Gempabumi,0,0,20,0,17,0,577,0
c3373fc8-85f8-43c2-a305-9abcc8598efb,2009-09-30,2009,9,Sumatera Barat,Kota Bukittinggi,13.75,13,Gempabumi,0,0,0,0,0,0,50,0
b368f022-a628-4dc0-900e-39d56ec5547d,2009-09-30,2009,9,Sumatera Barat,Kota Pariaman,13.77,13,Gempabumi,48,0,352,0,6685,0,6720,0
1cc5b63d-ac8f-49f5-b48f-ab4636e5ec7c,2009-09-02,2009,9,Jawa Barat,Bogor,32.01,32,Gempabumi,2,0,17,663,396,0,1743,0
04c3d75f-986f-41fb-a863-75d68e18d973,2009-09-02,2009,9,Jawa Barat,Sukabumi,32.02,32,Gempabumi,2,0,14,1029,669,0,24391,0
ad3ac189-b86a-47b4-8c65-c95e9b59018f,2009-09-02,2009,9,Jawa Barat,Cianjur,32.03,32,Gempabumi,28,42,21,10047,5317,0,13348,0
4941e372-6606-4446-970b-d8e610f465d5,2009-09-02,2009,9,Jawa Barat,Bandung,32.04,32,Gempabumi,23,0,771,75805,15538,0,30591,0
b764776d-3da8-4c04-98a8-51a27a50db92,2009-09-02,2009,9,Jawa Barat,Garut,32.05,32,Gempabumi,8,0,190,40894,13139,0,32736,0
1bd23498-359d-4487-b024-939bb63518a1,2009-09-02,2009,9,Jawa Barat,Tasikmalaya,32.06,32,Gempabumi,5,0,109,33962,11484,0,30597,0
ee5db92b-bed4-4fb7-876e-3212eb1243f4,2009-09-02,2009,9,Jawa Barat,Ciamis,32.07,32,Gempabumi,8,0,123,26400,14081,0,27372,0
7fe7fb83-edc4-4d9c-a5b4-54bb5f55b074,2009-09-02,2009,9,Jawa Barat,Kuningan,32.08,32,Gempabumi,0,0,0,249,122,0,617,0
a64f2f55-7ebe-4280-b3a4-b0a8f7e67567,2009-09-02,2009,9,Jawa Barat,Majalengka,32.10,32,Gempabumi,0,0,0,0,249,0,1535,0
a42a8137-35c3-408a-ad91-98df40a3837e,2009-09-02,2009,9,Jawa Barat,Subang,32.13,32,Gempabumi,0,0,0,0,4,0,99,0
8f5d10e4-c4d4-486c-9bb9-950cb971524e,2009-09-02,2009,9,Jawa Barat,Purwakarta,32.14,32,Gempabumi,0,0,0,0,0,0,98,0
b252ea30-db75-4059-893c-c1ceeb9ef9eb,2009-09-02,2009,9,Jawa Barat,Bandung Barat,32.17,32,Gempabumi,0,0,16,2369,2179,0,5602,0
af052f77-8598-4af8-a2af-dbe52f67a0f7,2009-09-02,2009,9,Jawa Barat,Kota Sukabumi,32.72,32,Gempabumi,0,0,0,0,191,0,1752,0
a44870d6-52b7-4043-8a42-4493f7fbdbed,2009-09-02,2009,9,Jawa Barat,Kota Tasikmalaya,32.78,32,Gempabumi,5,0,22,3387,2116,0,7454,0
44b060e4-3382-4544-a28e-86acc6f85068,2009-09-02,2009,9,Jawa Barat,Kota Banjar,32.79,32,Gempabumi,0,0,4,0,158,0,838,0
4e8f4721-2efa-4474-8277-8a13f2ee62ab,2009-09-02,2009,9,Jawa Tengah,Cilacap,33.01,33,Gempabumi,0,0,10,1348,1220,0,2900,0
cf3884ba-7e6a-4c20-999a-f2985672a3fe,2009-08-16,2009,8,Sumatera Barat,Kepulauan Mentawai,13.09,13,Gempabumi,0,0,0,0,20,0,0,0
bbc701cc-eba7-41a9-b8f6-fd0e090ac932,2009-08-16,2009,8,Sumatera Barat,Kota Padang,13.71,13,Gempabumi,0,0,14,0,0,0,0,0
1641dc30-4c49-440a-a055-0c53caa6efa4,2009-05-15,2009,5,Nusa Tenggara Timur,Timor Tengah Utara,53.03,53,Gempabumi,0,0,0,70,10,0,1,0
1353d610-80b9-4cd5-9f9e-f7445eb46c8a,2009-02-12,2009,2,Sulawesi Utara,Kepulauan Talaud,71.04,71,Gempabumi,1,0,74,6100,645,0,775,0
eb5e7e51-0eb3-4456-898a-90f92b81d815,2009-01-04,2009,1,Papua Barat,Manokwari,92.02,92,Gempabumi,1,0,471,17449,1709,0,344,0
bd24ea68-98e1-414b-87de-0b1d58e2876f,2008-09-09,2008,9,Sumatera Selatan,Lahat,16.04,16,Gempabumi,1,0,29,0,194,0,682,0
bf85929b-782c-4a8a-b857-fc180e6ec957,2008-08-07,2008,8,Nusa Tenggara Barat,Sumbawa,52.04,52,Gempabumi,0,0,0,0,7,0,103,0
2f41b224-7baa-4d1b-b496-334b407538cf,2008-08-07,2008,8,Nusa Tenggara Barat,Dompu,52.05,52,Gempabumi,0,0,11,0,394,0,1002,0
56fca1f0-476e-41d4-9eb5-db8590680fef,2008-08-07,2008,8,Nusa Tenggara Barat,Bima,52.06,52,Gempabumi,0,0,0,0,0,0,75,0
e96e18cd-ec25-4df7-962f-b5e287f709fd,2008-06-18,2008,6,Maluku,Maluku Tengah,81.01,81,Gempabumi,0,0,0,300,0,0,20,0
e7620f92-013a-4e94-8365-9ec14586befa,2008-05-19,2008,5,Sumatera Utara,Tapanuli Selatan,12.03,12,Gempabumi,0,0,0,0,0,0,18,0
87185275-0dfb-433d-a648-9ca2dcfbd38e,2008-05-19,2008,5,Sumatera Utara,Tapanuli Utara,12.02,12,Gempabumi,0,0,200,300,75,0,241,0
a7f8097d-7d85-4bee-854c-8c643c4c09c3,2008-02-25,2008,2,Sumatera Barat,Kepulauan Mentawai,13.09,13,Gempabumi,2,0,2,500,182,0,161,0
b35575b2-bef6-4b99-af8b-b81c79bb7971,2008-02-25,2008,2,Sumatera Barat,Pesisir Selatan,13.01,13,Gempabumi,0,0,0,0,0,0,2,0
55949a7e-c9e7-4976-a7e3-31628a7e89c6,2008-02-20,2008,2,Aceh,Simeulue,11.09,11,Gempabumi,4,0,88,24,671,0,2419,0
9daeb853-b619-445d-8b64-27de5e0f7505,2008-02-05,2008,2,Sulawesi Barat,Mamuju,76.02,76,Gempabumi,0,0,2,0,0,0,0,0
195fb76d-7352-4862-a8f0-7a9158a08fbf,2008-01-23,2008,1,Sumatera Utara,Nias,12.04,12,Gempabumi,1,0,5,0,4,0,1,0
d80213c6-e088-4b68-b438-fc76273a2d4c,2008-01-07,2008,1,Papua Barat,Manokwari,92.02,92,Gempabumi,0,0,38,238,37,0,17,0
